ws_name,layer_name,ext,filename,drive_file_id
WS_AMBON_SERAM,KawasanHutan,shx,KawasanHutan_WS_AMBON_SERAM.shx,1Eo7QMAKk_G5sKa-NlhomLuqvrnfl41vG
WS_AMBON_SERAM,JenisTanah,shx,JenisTanah_WS_AMBON_SERAM.shx,1yuJ_--g0nnP-aeAf7sMqwO0ruuIu-3Jh
WS_AMBON_SERAM,JenisTanah,shp,JenisTanah_WS_AMBON_SERAM.shp,1v6WwlDjE_Mj7C6b44yh-r5ExmFmkXGFb
WS_AMBON_SERAM,JenisTanah,prj,JenisTanah_WS_AMBON_SERAM.prj,1QN_6JqjK9uKT5mMzwwktRdEF0fUekSAs
WS_AMBON_SERAM,JenisTanah,dbf,JenisTanah_WS_AMBON_SERAM.dbf,1V0j55oHJ30IlBCfjHuf8YXxkO0hZ008J
WS_AMBON_SERAM,JenisTanah,cpg,JenisTanah_WS_AMBON_SERAM.cpg,14rsWT7XpEtVfVbqCE59UH11pSSCsbBRq
WS_AMBON_SERAM,Erosi,dbf,Erosi_WS_AMBON_SERAM.dbf,1Vyg3O6uaDj5Yx7nFBxh1KpN9zitPDNel
WS_AMBON_SERAM,Erosi,shp,Erosi_WS_AMBON_SERAM.shp,1b6h0ZGIq9DRDtsHuPO_KLyAnQX9s65bY
WS_AMBON_SERAM,Erosi,prj,Erosi_WS_AMBON_SERAM.prj,1TDyrKGDeQ9_Eso0q0e774siKzPeorYXA
WS_AMBON_SERAM,Erosi,cpg,Erosi_WS_AMBON_SERAM.cpg,1yqvG4gJtoLaqB9GayAm7k7PgwvClWiBu
WS_AMBON_SERAM,Erosi,shx,Erosi_WS_AMBON_SERAM.shx,1J75__v59tqDkkBVHS_MxPSJjKOufwM_6
WS_ANAI_SIBERUT_PAGAI_SIPORA,RURHLDAS,prj,RURHLDAS_WS_ANAI_SIBERUT_PAGAI_SIPORA.prj,1iHPlGckP16ZNLEUVR7vQZDp3p_fkLAi-
WS_ANAI_SIBERUT_PAGAI_SIPORA,RURHLDAS,dbf,RURHLDAS_WS_ANAI_SIBERUT_PAGAI_SIPORA.dbf,1jTLGdXWqBjBP3wUb588vpAsBoxPVnBk7
WS_ANAI_SIBERUT_PAGAI_SIPORA,RURHLDAS,shp,RURHLDAS_WS_ANAI_SIBERUT_PAGAI_SIPORA.shp,1Eg-qdkDQz7CMxuRtbbeF7KfbKs8UVNC9
WS_ANAI_SIBERUT_PAGAI_SIPORA,RURHLDAS,shx,RURHLDAS_WS_ANAI_SIBERUT_PAGAI_SIPORA.shx,1_NIqKzhyPr8su8HvJtj3gtqkGnJfnc0J
WS_ANAI_SIBERUT_PAGAI_SIPORA,RURHLDAS,cpg,RURHLDAS_WS_ANAI_SIBERUT_PAGAI_SIPORA.cpg,1hAmyxkE1Rea5p92_YUSWx5AgEnIMMVN4
WS_ANAI_SIBERUT_PAGAI_SIPORA,TutupanLahan,dbf,TutupanLahan_WS_ANAI_SIBERUT_PAGAI_SIPORA.dbf,1RXsmzLJ2SbnkSjaZExT0yogcAMJ62GhT
WS_ANAI_SIBERUT_PAGAI_SIPORA,TutupanLahan,shp,TutupanLahan_WS_ANAI_SIBERUT_PAGAI_SIPORA.shp,1zIpXq8U_mjXZv1B7BlAgLbqOia3OV7YA
WS_ANAI_SIBERUT_PAGAI_SIPORA,TutupanLahan,prj,TutupanLahan_WS_ANAI_SIBERUT_PAGAI_SIPORA.prj,140cofeyYJO1mmhLzvQfzU7MIcveJYupX
WS_ANAI_SIBERUT_PAGAI_SIPORA,TutupanLahan,shx,TutupanLahan_WS_ANAI_SIBERUT_PAGAI_SIPORA.shx,1xJpTWMYVrCcYTfizi0uENChGxnVRHHdt
WS_ANAI_SIBERUT_PAGAI_SIPORA,TutupanLahan,cpg,TutupanLahan_WS_ANAI_SIBERUT_PAGAI_SIPORA.cpg,1mhMCa-JXigA49ixisYT_lAC1LLUk3KsU
WS_ANAI_SIBERUT_PAGAI_SIPORA,KawasanHutan,cpg,KawasanHutan_WS_ANAI_SIBERUT_PAGAI_SIPORA.cpg,1fmAIUGDSm-l3hXfTOqfViOsytbS2Ayia
WS_ANAI_SIBERUT_PAGAI_SIPORA,KawasanHutan,shx,KawasanHutan_WS_ANAI_SIBERUT_PAGAI_SIPORA.shx,1zQlWYsNuSqLi9tm0SGFR7cCV_de7qzo1
WS_ANAI_SIBERUT_PAGAI_SIPORA,KawasanHutan,dbf,KawasanHutan_WS_ANAI_SIBERUT_PAGAI_SIPORA.dbf,1kckVKOCn8PkGjaVfaRxNw3xseg0E6WVZ
WS_ANAI_SIBERUT_PAGAI_SIPORA,KawasanHutan,shp,KawasanHutan_WS_ANAI_SIBERUT_PAGAI_SIPORA.shp,17e173RYP6_EXeUKzJnKKGWN_nuNpRr4k
WS_ANAI_SIBERUT_PAGAI_SIPORA,KawasanHutan,prj,KawasanHutan_WS_ANAI_SIBERUT_PAGAI_SIPORA.prj,1jkm_GwYZQYYK3uhuFW1137JqXsk3Bgk6
WS_ANAI_SIBERUT_PAGAI_SIPORA,JenisTanah,cpg,JenisTanah_WS_ANAI_SIBERUT_PAGAI_SIPORA.cpg,1clwYL7P3O-e6sCBT4-polGQgNePWM2Zl
WS_ANAI_SIBERUT_PAGAI_SIPORA,JenisTanah,dbf,JenisTanah_WS_ANAI_SIBERUT_PAGAI_SIPORA.dbf,1wusN9bt4Wp0hGBsQSkKQnP7BJpe9MsSn
WS_ANAI_SIBERUT_PAGAI_SIPORA,JenisTanah,prj,JenisTanah_WS_ANAI_SIBERUT_PAGAI_SIPORA.prj,1BxpyCP3hm8v5FnFCh48TT8PaDkRAio-g
WS_ANAI_SIBERUT_PAGAI_SIPORA,JenisTanah,shp,JenisTanah_WS_ANAI_SIBERUT_PAGAI_SIPORA.shp,1pcuSCy_RcSp-b5_xMFsRb30Av7plA35c
WS_ANAI_SIBERUT_PAGAI_SIPORA,JenisTanah,shx,JenisTanah_WS_ANAI_SIBERUT_PAGAI_SIPORA.shx,1d55Ue83vpDoQg_yR6j5wOISy2_O90JDo
WS_ANAI_SIBERUT_PAGAI_SIPORA,Erosi,shp,Erosi_WS_ANAI_SIBERUT_PAGAI_SIPORA.shp,1k3yEChm-053pEdcwHPYyEOhZWEntUeF9
WS_ANAI_SIBERUT_PAGAI_SIPORA,Erosi,prj,Erosi_WS_ANAI_SIBERUT_PAGAI_SIPORA.prj,1j4bsv1B5snT9f5mZOV1TuGE2jOmCCPMw
WS_ANAI_SIBERUT_PAGAI_SIPORA,Erosi,dbf,Erosi_WS_ANAI_SIBERUT_PAGAI_SIPORA.dbf,1kvfhN_6WRnXByIAFe8t7FjXWvLaKm_c3
WS_ANAI_SIBERUT_PAGAI_SIPORA,Erosi,shx,Erosi_WS_ANAI_SIBERUT_PAGAI_SIPORA.shx,1K2A7EzfvQZ_yunTti0jzYO2ImmJzo_yY
WS_ANAI_SIBERUT_PAGAI_SIPORA,Erosi,cpg,Erosi_WS_ANAI_SIBERUT_PAGAI_SIPORA.cpg,14xO2e3aFmlSY0DYl-V1AnJJIm00BZC1E
WS_ACEH_MEUREUDU,RURHLDAS,dbf,RURHLDAS_WS_ACEH_MEUREUDU.dbf,1YC3i4nH8NRQVDzbY1G12NTxDhpweSjAn
WS_ACEH_MEUREUDU,RURHLDAS,shp,RURHLDAS_WS_ACEH_MEUREUDU.shp,1-bEPvYMf4Rk069OXv0-J-r8aTUvwQlXD
WS_ACEH_MEUREUDU,RURHLDAS,shx,RURHLDAS_WS_ACEH_MEUREUDU.shx,1SNJuJXxOuFWB9Uk6EdqYxPvD4zXRkruz
WS_ACEH_MEUREUDU,RURHLDAS,prj,RURHLDAS_WS_ACEH_MEUREUDU.prj,1gSDExLSuFlFu4v22qAa4hgTb1PAONKMn
WS_ACEH_MEUREUDU,RURHLDAS,cpg,RURHLDAS_WS_ACEH_MEUREUDU.cpg,1kxvILVNC7lBEgctvgJpiJ_Ofr3Cdcgon
WS_ACEH_MEUREUDU,TutupanLahan,cpg,TutupanLahan_WS_ACEH_MEUREUDU.cpg,1kmFl67QfFFUgbhJA872OH4ICy2Sw3YgY
WS_ACEH_MEUREUDU,TutupanLahan,prj,TutupanLahan_WS_ACEH_MEUREUDU.prj,1ng6eoefFuokcMx4uCeeR-Xlref4L7n7f
WS_ACEH_MEUREUDU,TutupanLahan,shp,TutupanLahan_WS_ACEH_MEUREUDU.shp,14evijdJMvTyh_2JKbQN33LkXt1eHMy3F
WS_ACEH_MEUREUDU,TutupanLahan,shx,TutupanLahan_WS_ACEH_MEUREUDU.shx,1TfGp50JnpkC6iGfUED1-DGfSbmPnfHNM
WS_ACEH_MEUREUDU,TutupanLahan,dbf,TutupanLahan_WS_ACEH_MEUREUDU.dbf,1MTgnLeC_MV_gpBENebbmSwqmGbYfbn2J
WS_ACEH_MEUREUDU,KawasanHutan,cpg,KawasanHutan_WS_ACEH_MEUREUDU.cpg,19T378Q90iRbK9-A0azoh0x6BGgzmzAtW
WS_ACEH_MEUREUDU,KawasanHutan,shp,KawasanHutan_WS_ACEH_MEUREUDU.shp,1uqigerjzF9UJFvhuxp6GhttkzTWeZxqY
WS_ACEH_MEUREUDU,KawasanHutan,shx,KawasanHutan_WS_ACEH_MEUREUDU.shx,1qLPSqm9wouKLiwQ5CrH-QbEGfsf37A_D
WS_ACEH_MEUREUDU,KawasanHutan,prj,KawasanHutan_WS_ACEH_MEUREUDU.prj,1vGStU-Ao_-4B55wLuoyzuyMXvVIE6zeA
WS_ACEH_MEUREUDU,KawasanHutan,dbf,KawasanHutan_WS_ACEH_MEUREUDU.dbf,1tSUKLI9Qufsh39lkEEgeuXEwRkW3l6-I
WS_ACEH_MEUREUDU,JenisTanah,prj,JenisTanah_WS_ACEH_MEUREUDU.prj,14puuU5brgd81s8e_2ejaUOQnT5fzfO0f
WS_ACEH_MEUREUDU,JenisTanah,cpg,JenisTanah_WS_ACEH_MEUREUDU.cpg,13cSTO_r35Wc5yZ2ogJbs-Zo0KyORTQt_
WS_ACEH_MEUREUDU,JenisTanah,shx,JenisTanah_WS_ACEH_MEUREUDU.shx,1sxXzcUA_UawRn0cqwo-C8WUhPbAXRGs5
WS_ACEH_MEUREUDU,JenisTanah,dbf,JenisTanah_WS_ACEH_MEUREUDU.dbf,1DFfe198yGMaRy-k-Irj_Hs6S58yfJIMM
WS_ACEH_MEUREUDU,JenisTanah,shp,JenisTanah_WS_ACEH_MEUREUDU.shp,1ASlvAHjSk4JnHvOPKF7mvWjqt3YIZtsQ
WS_ACEH_MEUREUDU,Erosi,shx,Erosi_WS_ACEH_MEUREUDU.shx,1L6NPAA86bIRcsdk1U-nOAZUvhV6x3_8V
WS_ACEH_MEUREUDU,Erosi,dbf,Erosi_WS_ACEH_MEUREUDU.dbf,1Qly9Sjus70YOvYw2bzMJxyugd9s3QErK
WS_ACEH_MEUREUDU,Erosi,shp,Erosi_WS_ACEH_MEUREUDU.shp,1rBxR0wHPfnFfjUUHDeKfOryewkZiAk7M
WS_ACEH_MEUREUDU,Erosi,cpg,Erosi_WS_ACEH_MEUREUDU.cpg,1qErtZxi2PQQ_5Z0Q0_8-08yjfdohMncQ
WS_ACEH_MEUREUDU,Erosi,prj,Erosi_WS_ACEH_MEUREUDU.prj,1k0Sc7-sjtpCC1nEUXkqPC5CYz7iRZv0W
WS_WISO_GELIS,RURHLDAS,shp,RURHLDAS_WS_WISO_GELIS.shp,1KA64lvvzq8ENpcZoM6RHfCEjqGqePWNP
WS_WISO_GELIS,RURHLDAS,dbf,RURHLDAS_WS_WISO_GELIS.dbf,1IdOzxa5-Oai-riPWaymxofysc4iBopAY
WS_WISO_GELIS,RURHLDAS,prj,RURHLDAS_WS_WISO_GELIS.prj,1OzmAEOIT88fmibWM58wwmHblJP9NrVvU
WS_WISO_GELIS,RURHLDAS,shx,RURHLDAS_WS_WISO_GELIS.shx,1ivBNPkuAoqqO2y4H77gb2F6JhrZfZeUQ
WS_WISO_GELIS,RURHLDAS,cpg,RURHLDAS_WS_WISO_GELIS.cpg,1C5ahd1d_VJB90hKJcKVHqC3HgDF42ns6
WS_WISO_GELIS,TutupanLahan,shx,TutupanLahan_WS_WISO_GELIS.shx,1lJRm0Xfk0Q2BII_tYeAxHJJMWQjOmArJ
WS_WISO_GELIS,TutupanLahan,shp,TutupanLahan_WS_WISO_GELIS.shp,1DK6yc1YrjarX-Row5xoS3aZpH52WLyYv
WS_WISO_GELIS,TutupanLahan,cpg,TutupanLahan_WS_WISO_GELIS.cpg,1sARW17Lj_-6nCManj8m6gfITF9gU0Usd
WS_WISO_GELIS,TutupanLahan,dbf,TutupanLahan_WS_WISO_GELIS.dbf,1MHoXtyPj3zdXpi1GSqn1bsYQ2fufE-dq
WS_WISO_GELIS,TutupanLahan,prj,TutupanLahan_WS_WISO_GELIS.prj,1aRSq-xUxGEimTgi6dCdWwpTeF7YWHV7r
WS_WISO_GELIS,KawasanHutan,shp,KawasanHutan_WS_WISO_GELIS.shp,1X9auLRgKnpN81lcKKe7JO2sOnwckfTYw
WS_WISO_GELIS,KawasanHutan,prj,KawasanHutan_WS_WISO_GELIS.prj,1OvJse-y6vrsB5tUEBjIHD8gLdt4KQFB4
WS_WISO_GELIS,KawasanHutan,dbf,KawasanHutan_WS_WISO_GELIS.dbf,1XysdQXM49LFHtj7GFHGgc-v-nrQxh6Iu
WS_WISO_GELIS,KawasanHutan,shx,KawasanHutan_WS_WISO_GELIS.shx,1Xb-L5x6U_oaD2w5g-kydHpEzSkLKPJZW
WS_WISO_GELIS,KawasanHutan,cpg,KawasanHutan_WS_WISO_GELIS.cpg,1Kqy8573jrZ2jgksK7kUjBGUj0AhtQOOf
WS_WISO_GELIS,JenisTanah,dbf,JenisTanah_WS_WISO_GELIS.dbf,1DOL_qkwZXyhVKrEg0yFN4UmWCECHqdbC
WS_WISO_GELIS,JenisTanah,shx,JenisTanah_WS_WISO_GELIS.shx,13f8uJF2NJT-I6586bI7_Wj87BEJQSeFY
WS_WISO_GELIS,JenisTanah,cpg,JenisTanah_WS_WISO_GELIS.cpg,1Y_dP7-Op6moaH7gI6G9o_iYtdCXxi-1j
WS_WISO_GELIS,JenisTanah,prj,JenisTanah_WS_WISO_GELIS.prj,1iATizhfgVlH5y60l8YrWbiqqpYxdRo67
WS_WISO_GELIS,JenisTanah,shp,JenisTanah_WS_WISO_GELIS.shp,1Ykp_UDHMUfQn78U3WvnZoc9HmiplNuZ8
WS_WISO_GELIS,Erosi,shx,Erosi_WS_WISO_GELIS.shx,122ZYP34uHordHvjlVFgOyPNqPZ5Fm-ck
WS_WISO_GELIS,Erosi,shp,Erosi_WS_WISO_GELIS.shp,11SBzcIVxnRQD7mILWcfaoT0PtHBMtvHM
WS_WISO_GELIS,Erosi,prj,Erosi_WS_WISO_GELIS.prj,1lCpPxzT8NZI_riWuqaBBh4wveNrRT5y3
WS_WISO_GELIS,Erosi,dbf,Erosi_WS_WISO_GELIS.dbf,1os8qkRADfdmzSwCokZ5L7HQkVSHUplwO
WS_WISO_GELIS,Erosi,cpg,Erosi_WS_WISO_GELIS.cpg,17N_GsZ_QMA2h9kZAqSCBibeC7NUXoJ8n
WS_WAPOGA_MIMIKA,RURHLDAS,cpg,RURHLDAS_WS_WAPOGA_MIMIKA.cpg,1Y2nCOIzdxRBkpQewQMDtJYo20ccRDm7e
WS_WAPOGA_MIMIKA,RURHLDAS,shx,RURHLDAS_WS_WAPOGA_MIMIKA.shx,1fvj-8DnDB4Vl21C4lt_dfmOm_8kuAT7T
WS_WAPOGA_MIMIKA,RURHLDAS,dbf,RURHLDAS_WS_WAPOGA_MIMIKA.dbf,1bM3NHY_INh-YUoHA9ByRnPtRvdd-9rxc
WS_WAPOGA_MIMIKA,RURHLDAS,shp,RURHLDAS_WS_WAPOGA_MIMIKA.shp,1RpEnxiZd7zCEugyrGdAW4yZAp9yrTTUC
WS_WAPOGA_MIMIKA,RURHLDAS,prj,RURHLDAS_WS_WAPOGA_MIMIKA.prj,1xkhnCrNZoYVZGlIXkjlTptOQmOeu-AKn
WS_WAPOGA_MIMIKA,TutupanLahan,cpg,TutupanLahan_WS_WAPOGA_MIMIKA.cpg,1vr4Q9iYLWXbMBWKy7k__ejRy3JvycIdg
WS_WAPOGA_MIMIKA,TutupanLahan,prj,TutupanLahan_WS_WAPOGA_MIMIKA.prj,1t3esVbA3xYefnLRFbOXTSL33G6V9lFQn
WS_WAPOGA_MIMIKA,TutupanLahan,dbf,TutupanLahan_WS_WAPOGA_MIMIKA.dbf,1HrCv9J7qPDevnYIupnMqKupA8FmK8M8m
WS_WAPOGA_MIMIKA,TutupanLahan,shx,TutupanLahan_WS_WAPOGA_MIMIKA.shx,1gYIeCgw2rlcAONx38W5IG1f2iCj3QQXX
WS_WAPOGA_MIMIKA,TutupanLahan,shp,TutupanLahan_WS_WAPOGA_MIMIKA.shp,1x-63RCTRRUt-77gaI6heMaOtqV_FmfPl
WS_WAPOGA_MIMIKA,KawasanHutan,cpg,KawasanHutan_WS_WAPOGA_MIMIKA.cpg,1-WvzJHBUPDHw4MphI8QqsNOJI7rnlHTG
WS_WAPOGA_MIMIKA,KawasanHutan,prj,KawasanHutan_WS_WAPOGA_MIMIKA.prj,1wtxw9vXj1t6sWFXMyLHdraUjPrl3LeDF
WS_WAPOGA_MIMIKA,KawasanHutan,dbf,KawasanHutan_WS_WAPOGA_MIMIKA.dbf,1y6iCOfVqc6SOwYwGk8DJuhAM66s5a0ec
WS_WAPOGA_MIMIKA,KawasanHutan,shx,KawasanHutan_WS_WAPOGA_MIMIKA.shx,1SPnioRXo9LtTWiqUNkC6hj-HFqWIc5Q7
WS_WAPOGA_MIMIKA,KawasanHutan,shp,KawasanHutan_WS_WAPOGA_MIMIKA.shp,1Lbf0dPcFif5ZDP_gGyx7KOwewd7Gqs3K
WS_WAPOGA_MIMIKA,JenisTanah,shx,JenisTanah_WS_WAPOGA_MIMIKA.shx,14FcnoYI854nEctBDb57YYX5G9A68oMXl
WS_WAPOGA_MIMIKA,JenisTanah,prj,JenisTanah_WS_WAPOGA_MIMIKA.prj,1fNwHLONOy0EwnzcwS6D52kQxaA4clf25
WS_WAPOGA_MIMIKA,JenisTanah,dbf,JenisTanah_WS_WAPOGA_MIMIKA.dbf,1vE8RaAOe-9Uji4IqLhmviwfDpoHOlZEp
WS_WAPOGA_MIMIKA,JenisTanah,cpg,JenisTanah_WS_WAPOGA_MIMIKA.cpg,1ZGXxf389zHNDVJCEDjv2hdSkMz674DTx
WS_WAPOGA_MIMIKA,JenisTanah,shp,JenisTanah_WS_WAPOGA_MIMIKA.shp,14h3GsyYlFF7g0xFl0SBE4Jna8kvizccu
WS_WAPOGA_MIMIKA,Erosi,cpg,Erosi_WS_WAPOGA_MIMIKA.cpg,1cqw4f8PYmAd70TtsgMYGewioL1oE0A27
WS_WAPOGA_MIMIKA,Erosi,prj,Erosi_WS_WAPOGA_MIMIKA.prj,12u1w_4n-V75kK6-zfyaMSFcEmAKk_IOm
WS_WAPOGA_MIMIKA,Erosi,dbf,Erosi_WS_WAPOGA_MIMIKA.dbf,1vx7fM03NADnG6QN0cJoEtiqCpa-0WV3m
WS_WAPOGA_MIMIKA,Erosi,shx,Erosi_WS_WAPOGA_MIMIKA.shx,1NseU0_N0VYhJzOMQQkcDQSqSc1kuYR8t
WS_WAPOGA_MIMIKA,Erosi,shp,Erosi_WS_WAPOGA_MIMIKA.shp,1F-XzugpVTz36Fqc_l2-EacyOQPHi5CgW
WS_WELANG_PEKALEN,RURHLDAS,dbf,RURHLDAS_WS_WELANG_PEKALEN.dbf,18Ni6bRWnlPAe4lJs-0_6Ms4VX7PNZ22k
WS_WELANG_PEKALEN,RURHLDAS,cpg,RURHLDAS_WS_WELANG_PEKALEN.cpg,1SpR9IuWOquy7j9Clwexl9ja7soqenrYV
WS_WELANG_PEKALEN,RURHLDAS,shx,RURHLDAS_WS_WELANG_PEKALEN.shx,1kZDodyWXUee9stWWU3KXYxMOqxJCbZQP
WS_WELANG_PEKALEN,RURHLDAS,shp,RURHLDAS_WS_WELANG_PEKALEN.shp,1T1hFsGWlwVn6XAnuva0lfeYIOj0FQK0s
WS_WELANG_PEKALEN,RURHLDAS,prj,RURHLDAS_WS_WELANG_PEKALEN.prj,1tbrTYEeWLpWqffRR13qUhc8a-iqK5O3q
WS_WELANG_PEKALEN,TutupanLahan,shp,TutupanLahan_WS_WELANG_PEKALEN.shp,1tQ4yEuSxRSRcJ3NpG_vb7VxDUvRDS3NN
WS_WELANG_PEKALEN,TutupanLahan,dbf,TutupanLahan_WS_WELANG_PEKALEN.dbf,1xgtp0JxrzdI6CLYs5GLfQKjZWGsr5Qyf
WS_WELANG_PEKALEN,TutupanLahan,shx,TutupanLahan_WS_WELANG_PEKALEN.shx,1l8FegKzSeQMM3GPxE6-XtqtaEo65FrnY
WS_WELANG_PEKALEN,TutupanLahan,cpg,TutupanLahan_WS_WELANG_PEKALEN.cpg,1BFjwlY24miszh5zoCSW-viu15_APXP4n
WS_WELANG_PEKALEN,TutupanLahan,prj,TutupanLahan_WS_WELANG_PEKALEN.prj,1w9CcovJ3jJ8ZxJxDYsc8sXTEakLFiR_K
WS_WELANG_PEKALEN,KawasanHutan,cpg,KawasanHutan_WS_WELANG_PEKALEN.cpg,1EQF9nejtdw6wXh58Yr2udMz9qqbrojRy
WS_WELANG_PEKALEN,KawasanHutan,shp,KawasanHutan_WS_WELANG_PEKALEN.shp,16qrUrCHHLl2bQexqQnSz6qWOxIQnTCWN
WS_WELANG_PEKALEN,KawasanHutan,dbf,KawasanHutan_WS_WELANG_PEKALEN.dbf,1FouPp1IE1tfmRp1LmvzNjHFUsD646oLw
WS_WELANG_PEKALEN,KawasanHutan,shx,KawasanHutan_WS_WELANG_PEKALEN.shx,1mTSb4YXd8h2N-yQP7vAMZm8ThVIxHKoq
WS_WELANG_PEKALEN,KawasanHutan,prj,KawasanHutan_WS_WELANG_PEKALEN.prj,15lDEhjT2_8GHirdtckj2adHMe94QYdZ_
WS_WELANG_PEKALEN,JenisTanah,dbf,JenisTanah_WS_WELANG_PEKALEN.dbf,1WDCL49LFbnQrjiWpN0HRhUNZVCLuDuuB
WS_WELANG_PEKALEN,JenisTanah,cpg,JenisTanah_WS_WELANG_PEKALEN.cpg,1guk9rtdUV0a1GKNyVwvvqwTz0lnafkNb
WS_WELANG_PEKALEN,JenisTanah,shp,JenisTanah_WS_WELANG_PEKALEN.shp,1oqm9XCvxDawY-QwZdpSc36hbsFnpSiKS
WS_WELANG_PEKALEN,JenisTanah,shx,JenisTanah_WS_WELANG_PEKALEN.shx,1YqnAMcGBzi0uAca01KoM9CCPGJ4LHR0U
WS_WELANG_PEKALEN,JenisTanah,prj,JenisTanah_WS_WELANG_PEKALEN.prj,1Wy5UQ8lcLo3-a6mCaPEWzkeGonsj9m4X
WS_WELANG_PEKALEN,Erosi,dbf,Erosi_WS_WELANG_PEKALEN.dbf,1HtDjGpxgTvoo6xuDwLXiMT-vlzAqFrm_
WS_WELANG_PEKALEN,Erosi,shp,Erosi_WS_WELANG_PEKALEN.shp,1gVO3SvrdWcMDrkuMsxij5v8KkrOyea_q
WS_WELANG_PEKALEN,Erosi,cpg,Erosi_WS_WELANG_PEKALEN.cpg,1n0a3AiWfmGrgMaykZCWADPOAk4xaxSHm
WS_WELANG_PEKALEN,Erosi,prj,Erosi_WS_WELANG_PEKALEN.prj,1JY56ABrS_Kx8QndCuyusrLWi9Ehej5bQ
WS_WELANG_PEKALEN,Erosi,shx,Erosi_WS_WELANG_PEKALEN.shx,1nuTfGqDTTILAi5Ot9vYj0khGzJ0rOeSN
WS_TERAMANG_MUAR,RURHLDAS,shp,RURHLDAS_WS_TERAMANG_MUAR.shp,1m19ymZRqUVRH6D0mNiW4kk97icgJTUA-
WS_TERAMANG_MUAR,RURHLDAS,shx,RURHLDAS_WS_TERAMANG_MUAR.shx,1LW9oSF2AcHslcGKIrmbMwpq2aXgv9nwh
WS_TERAMANG_MUAR,RURHLDAS,prj,RURHLDAS_WS_TERAMANG_MUAR.prj,10KezDZU3n7d105N7I6yscZqsulb_o5Nz
WS_TERAMANG_MUAR,RURHLDAS,dbf,RURHLDAS_WS_TERAMANG_MUAR.dbf,1rxF1ByvqXG35nle5QCViN-WPIF-0xLhR
WS_TERAMANG_MUAR,RURHLDAS,cpg,RURHLDAS_WS_TERAMANG_MUAR.cpg,1eYDnjWc7DrizeK6JXqEq0_evrn8q--7-
WS_TERAMANG_MUAR,TutupanLahan,dbf,TutupanLahan_WS_TERAMANG_MUAR.dbf,1Lpa320BIreWC1wb6IM58UGCgDcO4eamd
WS_TERAMANG_MUAR,TutupanLahan,cpg,TutupanLahan_WS_TERAMANG_MUAR.cpg,1lOr1GcRxj9VQOJIihzj6rjLNqI-mnQB2
WS_TERAMANG_MUAR,TutupanLahan,prj,TutupanLahan_WS_TERAMANG_MUAR.prj,160l5f_KsiN4atY-zB09hpL4zIt4MFKaR
WS_TERAMANG_MUAR,TutupanLahan,shp,TutupanLahan_WS_TERAMANG_MUAR.shp,13t6YpBqtqshkkTk0MpkS6JC241w2j1sQ
WS_TERAMANG_MUAR,TutupanLahan,shx,TutupanLahan_WS_TERAMANG_MUAR.shx,169e_ZJTX-AWf-3pKs5MipOiN3tLlDgiV
WS_TERAMANG_MUAR,KawasanHutan,shx,KawasanHutan_WS_TERAMANG_MUAR.shx,1c5ikp2f-DeRbYNpvL6SO4ncc80P7PO0Y
WS_TERAMANG_MUAR,KawasanHutan,prj,KawasanHutan_WS_TERAMANG_MUAR.prj,12wryMVIVN2W9vsYh_P-aHZRjS4x4Cnws
WS_TERAMANG_MUAR,KawasanHutan,cpg,KawasanHutan_WS_TERAMANG_MUAR.cpg,1mzrWAYEjN0x4p7Kb3y-pD5UC12Lh2tfg
WS_TERAMANG_MUAR,KawasanHutan,shp,KawasanHutan_WS_TERAMANG_MUAR.shp,1Vcj1HwqVOmSmgAe0HsGiE1raSFxoTASE
WS_TERAMANG_MUAR,KawasanHutan,dbf,KawasanHutan_WS_TERAMANG_MUAR.dbf,1_rBUhJzrKGqR2p4a8IG66DsUEPYScSmS
WS_TERAMANG_MUAR,JenisTanah,prj,JenisTanah_WS_TERAMANG_MUAR.prj,17MFm1bVSpc4MjgMsw4T9pM20tRNSQoK3
WS_TERAMANG_MUAR,JenisTanah,dbf,JenisTanah_WS_TERAMANG_MUAR.dbf,1-_cHJuCxYe-e4F5gxi44TI1w48R6_8C3
WS_TERAMANG_MUAR,JenisTanah,shp,JenisTanah_WS_TERAMANG_MUAR.shp,1BTOas59JULDWfmgtJGXg6raUZA-XINd2
WS_TERAMANG_MUAR,JenisTanah,shx,JenisTanah_WS_TERAMANG_MUAR.shx,12IfGN4Qo9sTSECQgBMKAmOBHSKDR2qbC
WS_TERAMANG_MUAR,JenisTanah,cpg,JenisTanah_WS_TERAMANG_MUAR.cpg,1q9SLqzxjckKAZhKZnhuZ7xpyc1QOKtPW
WS_TERAMANG_MUAR,Erosi,cpg,Erosi_WS_TERAMANG_MUAR.cpg,14AcvIUMAGaIFvQ-mtmHtRlnV4pJgVIUK
WS_TERAMANG_MUAR,Erosi,dbf,Erosi_WS_TERAMANG_MUAR.dbf,1jOzTegSaVK1tPezqesJbca4y9R7aT2p7
WS_TERAMANG_MUAR,Erosi,shp,Erosi_WS_TERAMANG_MUAR.shp,1bsS3o8mJEjO8xyAuNFe7NH_TxIRFXV1o
WS_TERAMANG_MUAR,Erosi,shx,Erosi_WS_TERAMANG_MUAR.shx,1ILd3gTp7viQ7j1O6mMA27sMdPjaaW1O9
WS_TERAMANG_MUAR,Erosi,prj,Erosi_WS_TERAMANG_MUAR.prj,19zkWpyXS-xr6pzJFMrjvWVWUlfnIG32n
