NAMA_DAS,NAMOBJ,luas_km2,nama_ws_induk
PULAU NGALALEL PATLAFALUMAISA BARAT,Raja Ampat,0.003298597239314,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATLAFALUMAISA TIMUR,Raja Ampat,0.0104075947984524,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATLAFAMAIFIT,Raja Ampat,0.0131164712892498,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATLAFAMAILIM,Raja Ampat,0.0007683399496652,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATLAFAMAILU,Raja Ampat,0.0035587309117489,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATLAFAMAISI,Raja Ampat,0.0134099718947303,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATLAFAMAITOL,Raja Ampat,0.0006312501567273,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATLAFAMAIWAN,Raja Ampat,0.0550211402245271,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATLAFAMAIWAN 2,Raja Ampat,0.0006285095432768,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATLAFAMAWONOM,Raja Ampat,0.002484181691885,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATLU,Raja Ampat,0.0082445979205827,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATLU KECIL 1,Raja Ampat,0.0003189381854107,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATLU KECIL 2,Raja Ampat,0.0003006473437512,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATSA,Raja Ampat,0.0219637836862111,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATSI,Raja Ampat,0.0024692531118237,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATWAL,Raja Ampat,0.0007496586259483,WS KAMUNDAN-SEBYAR
PULAU NGALALEL PATWONOM,Raja Ampat,0.0013941940514173,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWI,Raja Ampat,0.3410982577119287,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWIATSA,Raja Ampat,0.0132562904552841,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWIFAT,Raja Ampat,0.0180544790788338,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWILAFA,Raja Ampat,0.001325822534647,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWILAFAMAIFAT,Raja Ampat,0.0030445449298734,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWILAFAMAILIM,Raja Ampat,0.0077364263163364,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWILAFAMAILU,Raja Ampat,0.0069651170504018,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWILAFAMAISA,Raja Ampat,0.0040447195798033,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWILAFAMAITOL,Raja Ampat,0.0037034726421811,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWILIM,Raja Ampat,0.0098164280169476,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWILIM TIMUR 1,Raja Ampat,0.0005714896312778,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWILIM TIMUR 2,Raja Ampat,0.0005524095656966,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWISI,Raja Ampat,0.007400289161434,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWISI KECIL,Raja Ampat,0.0018775387507424,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWITOL,Raja Ampat,0.0205544187617371,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWIWAL,Raja Ampat,0.0019080130020123,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWIWAL BARAT,Raja Ampat,0.0024775470664833,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWIWAL TIMUR,Raja Ampat,0.0002502125517704,WS KAMUNDAN-SEBYAR
PULAU NGALALEL SAWIWONOM,Raja Ampat,0.0032354511715446,WS KAMUNDAN-SEBYAR
PULAU NGALALELPATFIT BARAT,Raja Ampat,0.0003295784497592,WS KAMUNDAN-SEBYAR
PULAU NGALUR MAR,Kepulauan Aru,0.0051410424187612,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGAR,Kepulauan Aru,1.0677388008118835,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGAWAB,Kepulauan Aru,0.013155402161542,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGEFATADEDAN,Kepulauan Tanimbar,0.1207410870710896,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGEFATADEDAN,Kepulauan Tanimbar,7.300896546133191,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGELE NGELE BESAR,Pulau Morotai,1.329598389097345,WS HALMAHERA UTARA
PULAU NGELE NGELE KECIL,Pulau Morotai,0.0707209305363177,WS HALMAHERA UTARA
PULAU NGELO BESAR,Tulungagung,0.0100655989721535,WS BRANTAS
PULAU NGELO KECIL,Tulungagung,0.0024424977124593,WS BRANTAS
PULAU NGEO,Pohuwato,0.0149297766093403,WS RANDANGAN
PULAU NGERBAL,Kepulauan Aru,0.0276939357971845,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGEYAM MADAMAR,Kepulauan Aru,0.0221959644090435,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGEYAM MADAMAR KECIL,Kepulauan Aru,0.0016921534162614,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGEYAM MADAMAR SINNANI,Kepulauan Aru,0.230189584978251,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGEYAM TARAHAN,Kepulauan Aru,0.1581139937115915,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGGILAS,Banggai Kepulauan,0.0975289871447637,WS KEPULAUAN BANGGAI
PULAU NGGULUHANBATU,Banggai Kepulauan,0.0098310656144862,WS KEPULAUAN BANGGAI
PULAU NGIAWAN,Mandailing Natal,0.3589667373803244,WS BATANG ANGKOLA-BATANG GADIS
PULAU NGIRIT,Maluku Tenggara,0.0076935512265343,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGIRU,Maluku Tenggara,0.0148684699548259,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGLIYEP 1,Malang,0.0108585498794877,WS BRANTAS
PULAU NGLIYEP 2,Malang,0.001857806470933,WS BRANTAS
PULAU NGLIYEP 3,Malang,0.0012448818862119,WS BRANTAS
PULAU NGLIYEP 4,Malang,0.0004282009301205,WS BRANTAS
PULAU NGLONJO BARAT 2,Trenggalek,0.0014506898801097,WS BRANTAS
PULAU NGLONJO BARAT 3,Trenggalek,0.0011905335505049,WS BRANTAS
PULAU NGLONJO BARAT 4,Trenggalek,0.0002518233618687,WS BRANTAS
PULAU NGLONJO BARAT 5,Trenggalek,0.0002268999010328,WS BRANTAS
PULAU NGLONJO TENGAH 1,Trenggalek,0.0012257021479391,WS BRANTAS
PULAU NGLONJO TENGAH 2,Trenggalek,0.0002468552322615,WS BRANTAS
PULAU NGLONJO TIMUR,Trenggalek,0.0014199748709196,WS BRANTAS
PULAU NGOBA,Kepulauan Aru,1.615010417977856,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGODAN,Maluku Tenggara,0.6567003702733508,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGOLIN,Kepulauan Tanimbar,2.599931245230584,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGORAH KECIL 1,Blitar,0.0018301360246951,WS BRANTAS
PULAU NGORAH KECIL 2,Blitar,0.0006803220346057,WS BRANTAS
PULAU NGORAH UTARA,Blitar,0.0004972774764058,WS BRANTAS
PULAU NGORFUI,Kepulauan Aru,0.2460707533261144,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGORFUI KECIL,Kepulauan Aru,0.0012361801817829,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGRANGKANG BARAT 1,Trenggalek,0.0011274568638322,WS BRANTAS
PULAU NGRANGKANG BARAT 2,Trenggalek,0.0004157030235787,WS BRANTAS
PULAU NGRANGKANG SELATAN 1,Trenggalek,0.0012402112507357,WS BRANTAS
PULAU NGRANGKANG SELATAN 2,Trenggalek,0.0006181504630742,WS BRANTAS
PULAU NGRANGKANG SELATAN 3,Trenggalek,0.0002683189774034,WS BRANTAS
PULAU NGRANGKANG UTARA,Trenggalek,0.0004180402478413,WS BRANTAS
PULAU NGREBEN,Trenggalek,0.0026490346273133,WS BRANTAS
PULAU NGUI,Kepulauan Aru,0.1092169281490272,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGUI,Kepulauan Aru,0.1661700949260324,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGULUNG,Trenggalek,0.001395505123349,WS BRANTAS
PULAU NGULUNG BARAT 1,Trenggalek,0.0044559831638877,WS BRANTAS
PULAU NGULUNG BARAT 2,Trenggalek,0.0022630950012731,WS BRANTAS
PULAU NGURNGUVA,Maluku Tenggara,0.0089664533188804,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NGURTUTIN,Kota Tual,0.220548326072797,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NIAK BESAR,Belitung,0.1818322066311476,WS BELITUNG
PULAU NIAK KECIK,Belitung,0.0317659639163719,WS BELITUNG
PULAU NIAU,Kepulauan Mentawai,1.2255978403940462,WS ANAI-SIBERUT-PAGAI-SIPORA
PULAU NIBUNG,Pasaman Barat,0.0049466901348969,WS BATANG NATAL-BATANG BATAHAN
PULAU NIKEAF,Kepulauan Yapen,0.1212771997352671,WS WAPOGA-MIMIKA
PULAU NIMBUNG ATEH,Pasaman Barat,0.0043163648015651,WS BATANG NATAL-BATANG BATAHAN
PULAU NINE,Seram Bagian Barat,0.2548339582075637,WS AMBON-SERAM
PULAU NIPAS,Kepulauan Aru,0.0312290214474477,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NIRMAFI,Kaimana,0.0221079320408681,WS OMBA
PULAU NIRWANA BESAR,Buru,0.0892169089652191,WS BURU
PULAU NIRWANA KECIL,Buru,0.0115315099105885,WS BURU
PULAU NISA GENDA,Bima,0.0170819245823775,WS SUMBAWA
PULAU NISA LAMPADANU,Bima,0.1037382887221758,WS SUMBAWA
PULAU NISA LANSA,Bima,0.0134859906506869,WS SUMBAWA
PULAU NISA LIMBAS,Bima,0.0076280179634277,WS SUMBAWA
PULAU NISA MBOKO,Bima,0.0133509134905866,WS SUMBAWA
PULAU NISA NDOKO,Bima,0.0013977327211781,WS SUMBAWA
PULAU NISA PASIR PUTIH,Bima,0.1224746322211727,WS SUMBAWA
PULAU NISA PERANGGA,Bima,0.0264743723445622,WS SUMBAWA
PULAU NISA PUALIMAN,Bima,0.0175348552308107,WS SUMBAWA
PULAU NISA ROS LUNGA,Bima,0.006066549399376,WS SUMBAWA
PULAU NISA SURA,Bima,0.3546199486085264,WS SUMBAWA
PULAU NISA TOSA,Bima,0.0092710327783942,WS SUMBAWA
PULAU NISA WONTU,Bima,0.0056946942829018,WS SUMBAWA
PULAU NISARATE,Dompu,0.0098085938450532,WS SUMBAWA
PULAU NITU,Kepulauan Tanimbar,2.4215424813378914,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NITU,Kepulauan Sangihe,0.1287961957464278,WS TONDANO-SANGIHE-TALAUD-MIANGAS
PULAU NKRI,Tojo Una Una,0.0229352402096548,WS BONGKA-MANTAWA
PULAU NOBUA,Kepulauan Yapen,0.0071249481892671,WS WAPOGA-MIMIKA
PULAU NOHARI BARAT,Fak Fak,0.0023112793072784,WS OMBA
PULAU NOHARI TIMUR,Fak Fak,0.0040351723630086,WS OMBA
PULAU NOMULA,Banggai Kepulauan,0.001917639898512,WS KEPULAUAN BANGGAI
PULAU NOR,Kepulauan Aru,0.1677457984231605,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NORUN CINANI,Kepulauan Aru,0.0299274533671222,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NOULAS,Banggai Kepulauan,0.0571422220901804,WS KEPULAUAN BANGGAI
PULAU NPTC1,Kota Adm. Jakarta Utara,2.348059799077792,WS KEPULAUAN SERIBU
PULAU NU KOSI,Kaimana,0.059951569213565,WS OMBA
PULAU NUAN,Kepulauan Tanimbar,0.7370346211853064,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUAN,Kepulauan Tanimbar,0.1588302876220017,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUANA,Teluk Wondama,0.3066446643150412,WS KAMUNDAN-SEBYAR
PULAU NUFARA KECIL,Kepulauan Yapen,0.002923439959276,WS WAPOGA-MIMIKA
PULAU NUFYAL,Raja Ampat,0.0054513803420649,WS KAMUNDAN-SEBYAR
PULAU NUHAKEPA,Alor,0.4706487474857294,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
PULAU NUHUMEU,Maluku Tenggara,0.017727302068269,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUHURU,Maluku Tenggara,0.0292974359592573,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUHUTA,Maluku Tenggara,0.6867389421099851,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUHUTUWAU,Maluku Tenggara,5.94977958929548,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUHUYANKO,Maluku Tenggara,0.0134157660092312,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUKAHA,Kepulauan Tanimbar,0.3797243319898962,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUKAYARI,Kepulauan Yapen,0.0356826875112476,WS WAPOGA-MIMIKA
PULAU NUKO,Kepulauan Mentawai,0.9061386027826996,WS ANAI-SIBERUT-PAGAI-SIPORA
PULAU NUKUS,Seram Bagian Timur,0.0389147880961198,WS AMBON-SERAM
PULAU NUKUS GOROM,Seram Bagian Timur,0.0005137359587909,WS AMBON-SERAM
PULAU NUM,Kepulauan Yapen,8.526550638723613,WS WAPOGA-MIMIKA
PULAU NUMAMURA,Teluk Wondama,0.4067605632140188,WS OMBA
PULAU NUMAMURA KECIL,Teluk Wondama,0.000672344758365,WS OMBA
PULAU NUMAMURAN,Teluk Wondama,0.2085499446061309,WS KAMUNDAN-SEBYAR
PULAU NUMBERAPI,Teluk Wondama,0.0033571309872115,WS OMBA
PULAU NUMNU,Kaimana,0.012602240175471,WS OMBA
PULAU NUNIAR,Teluk Wondama,0.0218804125933458,WS KAMUNDAN-SEBYAR
PULAU NUNNYA,Kota Tual,0.266841058371862,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUNUI ANAK KABAI,Kepulauan Aru,0.0276956316931015,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUNUKAN SELATAN,Nunukan,3.314286765010212,WS SESAYAP
PULAU NUNUKAN SELATAN 2,Nunukan,2.798584246645119,WS SESAYAP
PULAU NUORIF,Kepulauan Yapen,0.0647843326015239,WS WAPOGA-MIMIKA
PULAU NURA,Maluku Tenggara,0.0426527242401058,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUREMOIPI,Kepulauan Yapen,0.0078464694523073,WS WAPOGA-MIMIKA
PULAU NURJANAT,Kepulauan Tanimbar,0.918622397989729,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUS KESAR BARAT,Kepulauan Tanimbar,0.0513986742113958,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUS KESAR TIMUR,Kepulauan Tanimbar,0.0997696022827224,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSA BATU BESAR,Manggarai Barat,0.0200925387241793,WS FLORES
PULAU NUSA BUAN,Fak Fak,0.1547060260293082,WS KAMUNDAN-SEBYAR
PULAU NUSA DEKAT LOLAROGURUA,Halmahera Selatan,0.0997291683063386,WS HALMAHERA SELATAN
PULAU NUSA GERI,Fak Fak,0.0023800175710414,WS KAMUNDAN-SEBYAR
PULAU NUSA HATELA,Maluku Tengah,0.0951641815377451,WS AMBON-SERAM
PULAU NUSA HUAMBATU,Rote Ndao,0.007010373371953,WS NOELMINA
PULAU NUSA MANU,Sumba Timur,0.010624012078875,WS SUMBA
PULAU NUSA SUI,Ngada,0.0037481772133865,WS FLORES
PULAU NUSA TOGOAN,Fak Fak,0.0025927527721109,WS KAMUNDAN-SEBYAR
PULAU NUSABABULA,Halmahera Selatan,0.969531149849319,WS HALMAHERA SELATAN
PULAU NUSABARUNG,Jember,77.95897183824748,WS BONDOYUDO-BARU
PULAU NUSABARUNG BARAT 1,Jember,0.0460876159779092,WS BONDOYUDO-BARU
PULAU NUSABARUNG BARAT 2,Jember,0.0106895568654266,WS BONDOYUDO-BARU
PULAU NUSABARUNG BARAT 3,Jember,0.0023333174745173,WS BONDOYUDO-BARU
PULAU NUSABARUNG BARAT 4,Jember,0.0007284911600176,WS BONDOYUDO-BARU
PULAU NUSABARUNG SELATAN,Jember,0.0018035165707798,WS BONDOYUDO-BARU
PULAU NUSABARUNG TIMUR 1,Jember,0.0083910499605602,WS BONDOYUDO-BARU
PULAU NUSABARUNG TIMUR 2,Jember,0.0019266339126789,WS BONDOYUDO-BARU
PULAU NUSABUAN,Fak Fak,0.0020287783359921,WS OMBA
PULAU NUSADEKET,Halmahera Selatan,0.1103688291937075,WS HALMAHERA SELATAN
PULAU NUSAFNU,Maluku Tengah,0.0728132082892487,WS AMBON-SERAM
PULAU NUSAKORU,Halmahera Selatan,0.1681426419088003,WS HALMAHERA SELATAN
PULAU NUSALALEL,Raja Ampat,0.015695286368274,WS KAMUNDAN-SEBYAR
PULAU NUSALALEL LOL,Raja Ampat,0.0081394961872883,WS KAMUNDAN-SEBYAR
PULAU NUSALALEL SAWI,Raja Ampat,0.0065146854451221,WS KAMUNDAN-SEBYAR
PULAU NUSALEMAN RUA EMSIAN,Buru Selatan,0.0013276139859084,WS BURU
PULAU NUSALIMA 1,Tulungagung,0.0006487042880471,WS BRANTAS
PULAU NUSALIMA 2,Tulungagung,0.004354100274959,WS BRANTAS
PULAU NUSALIMA 3,Tulungagung,0.0065952323645717,WS BRANTAS
PULAU NUSALIMA 4,Tulungagung,0.0041254379047052,WS BRANTAS
PULAU NUSALIMA 5,Tulungagung,0.0125132823615516,WS BRANTAS
PULAU NUSALIMA 6,Tulungagung,0.0001394616895282,WS BRANTAS
PULAU NUSALIMA BARAT,Trenggalek,0.0008759976412012,WS BRANTAS
PULAU NUSAMANO,Halmahera Selatan,0.6029060462803325,WS HALMAHERA SELATAN
PULAU NUSARA,Halmahera Selatan,0.3270768765328835,WS HALMAHERA SELATAN
PULAU NUSARIWE,Nabire,4.086896318065617,WS WAPOGA-MIMIKA
PULAU NUSASW,Kepulauan Tanimbar,0.0793429580664598,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSATEA,Seram Bagian Barat,0.089299586351785,WS AMBON-SERAM
PULAU NUSBEGAR NDABE,Kaimana,0.0020687998537769,WS OMBA
PULAU NUSBEGAR NIT,Kaimana,0.0013673842135378,WS OMBA
PULAU NUSBIRU 1,Kepulauan Yapen,0.0133289608954246,WS WAPOGA-MIMIKA
PULAU NUSBIRU 2,Kepulauan Yapen,0.0035504570838198,WS WAPOGA-MIMIKA
PULAU NUSEMLU BESAR,Raja Ampat,0.1119313641390815,WS KAMUNDAN-SEBYAR
PULAU NUSEMLU KECIL,Raja Ampat,0.0742601670784035,WS KAMUNDAN-SEBYAR
PULAU NUSIRANG,Kepulauan Yapen,0.0859700840371052,WS WAPOGA-MIMIKA
PULAU NUSIRIF,Kepulauan Yapen,0.0036945120991364,WS WAPOGA-MIMIKA
PULAU NUSKELANG,Maluku Barat Daya,1.3606868374029604,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSKITAL,Maluku Barat Daya,0.2203777489583437,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSLANGLA,Kepulauan Tanimbar,0.1497035242411603,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSLAUT,Maluku Barat Daya,0.0934649995748306,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSLEMTUTU,Maluku Barat Daya,0.130992402650167,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSLEWAR,Kepulauan Tanimbar,0.0078090810255692,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSMANIFIN,Kaimana,0.0131165773344989,WS OMBA
PULAU NUSMAUPORA,Maluku Barat Daya,10.502087412305862,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSMESE,Kepulauan Tanimbar,1.078658803059363,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSMETANG,Maluku Barat Daya,0.7465881678174294,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSNGAPUN,Kepulauan Tanimbar,0.1698135320773823,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSREN,Kota Tual,1.2392633937835786,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSROM,Kaimana,0.1915190586958427,WS OMBA
PULAU NUSTARAM,Kepulauan Tanimbar,0.0066244092765287,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSTEMAR,Kepulauan Tanimbar,0.0078604662820512,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUSTOMBA,Kaimana,0.0193031738693005,WS OMBA
PULAU NUSUPURU 1,Fak Fak,0.009646164933332,WS OMBA
PULAU NUSUPURU 10,Fak Fak,0.002044983057579,WS OMBA
PULAU NUSUPURU 11,Fak Fak,0.0027989978614595,WS OMBA
PULAU NUSUPURU 12,Fak Fak,0.0032995190090945,WS OMBA
PULAU NUSUPURU 13,Fak Fak,0.0491594326380902,WS OMBA
PULAU NUSUPURU 2,Fak Fak,0.0085494557344412,WS OMBA
PULAU NUSUPURU 3,Fak Fak,0.017989243170754,WS OMBA
PULAU NUSUPURU 4,Fak Fak,0.0314063457055202,WS OMBA
PULAU NUSUPURU 5,Fak Fak,0.0037363845383911,WS OMBA
PULAU NUSUPURU 6,Fak Fak,0.0040058339814047,WS OMBA
PULAU NUSUPURU 7,Fak Fak,0.0017370125293549,WS OMBA
PULAU NUSUPURU 8,Fak Fak,0.0019205555457173,WS OMBA
PULAU NUSUPURU 9,Fak Fak,0.0019263833432905,WS OMBA
PULAU NUSYOHA,Maluku Barat Daya,0.0691305669500238,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUTKALAUATSA,Raja Ampat,0.0015730000872823,WS KAMUNDAN-SEBYAR
PULAU NUTKALAUFAT,Raja Ampat,0.0001961749766314,WS KAMUNDAN-SEBYAR
PULAU NUTKALAULIM,Raja Ampat,0.0005806672273634,WS KAMUNDAN-SEBYAR
PULAU NUTKALAULU,Raja Ampat,0.0026464927006298,WS KAMUNDAN-SEBYAR
PULAU NUTKALAUTOL,Raja Ampat,0.0010516689686045,WS KAMUNDAN-SEBYAR
PULAU NUTKALTUR,Kepulauan Tanimbar,0.4907153165483915,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NUTKAPALGANAN,Raja Ampat,0.000282218357233,WS KAMUNDAN-SEBYAR
PULAU NUTKAPALPALE,Raja Ampat,0.0007876026642532,WS KAMUNDAN-SEBYAR
PULAU NUTTABAOGANAN,Raja Ampat,0.0092602126833095,WS KAMUNDAN-SEBYAR
PULAU NUTTABAOPALE,Raja Ampat,0.0076265966899766,WS KAMUNDAN-SEBYAR
PULAU NUTTABAOPALOLON,Raja Ampat,0.0007840507324693,WS KAMUNDAN-SEBYAR
PULAU NUTTAKOU,Raja Ampat,0.0015770441520507,WS KAMUNDAN-SEBYAR
PULAU NUVANINI,Kepulauan Sula,0.5850108237270467,WS KEPULAUAN SULA-OBI
PULAU NUWONAWAI,Kepulauan Yapen,0.0039744308950455,WS WAPOGA-MIMIKA
PULAU NUYANAT ROAL,Kepulauan Tanimbar,1.6791800109328667,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU NYAKMAT KECIL,Sorong,0.0363184827867123,WS KAMUNDAN-SEBYAR
PULAU NYAMPLUNG,Adm. Kep. Seribu,0.0716148116505334,WS KEPULAUAN SERIBU
PULAU NYAMUK,Pesisir Selatan,0.1285870761079273,WS SILAUT-TARUSAN
PULAU NYAMUK KECIL,Adm. Kep. Seribu,0.0026675423993318,WS KEPULAUAN SERIBU
PULAU NYANDEBETEW KECIL,Raja Ampat,0.0058768880640646,WS KAMUNDAN-SEBYAR
PULAU NYI,Raja Ampat,0.2302702234656532,WS KAMUNDAN-SEBYAR
PULAU NYONYA,Malang,0.003369498922058,WS BRANTAS
PULAU NYONYA BARAT,Malang,0.000309920765607,WS BRANTAS
PULAU NYONYA KECIL,Malang,0.0019493588813798,WS BRANTAS
PULAU NYONYA UTARA 1,Malang,0.0032267641660911,WS BRANTAS
PULAU NYONYA UTARA 2,Malang,0.0031671764168597,WS BRANTAS
PULAU NYONYA UTARA 3,Malang,0.0019866271037236,WS BRANTAS
PULAU O NYARAR,Kepulauan Tanimbar,0.0034632414349039,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU O NYARAR UTARA,Kepulauan Tanimbar,0.00010781032072,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU OAPIS,Kaimana,0.0048921832619139,WS OMBA
PULAU OAR,Pandeglang,0.0278766085446817,WS CIBALIUNG-CISAWARNA
PULAU OARETAL,Kepulauan Tanimbar,0.0958205474997845,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU ODORASWAI KECIL 1,Fak Fak,0.0035589565031722,WS OMBA
PULAU ODORASWAI KECIL 2,Fak Fak,0.0004425970162764,WS OMBA
PULAU ODORASWAI KECIL 3,Fak Fak,0.0014591151495685,WS OMBA
PULAU ODORASWAI KECIL 4,Fak Fak,0.0018035237009981,WS OMBA
PULAU ODORASWAI KECIL 5,Fak Fak,0.0021383160829235,WS OMBA
PULAU ODORSWAI KECIL 6,Fak Fak,0.0025312489727054,WS OMBA
PULAU OEBOU,Rote Ndao,0.0007165366987121,WS NOELMINA
PULAU OGAMUNI,Fak Fak,0.5137872491736263,WS OMBA
PULAU OGAMUNI KECIL 1,Fak Fak,0.0738808256467069,WS OMBA
PULAU OGAMUNI KECIL 2,Fak Fak,0.0135967168173659,WS OMBA
PULAU OGAMUNI KECIL 3,Fak Fak,0.0048398140211979,WS OMBA
PULAU OGAR 1,Fak Fak,1.132977763384996,WS OMBA
PULAU OGAR 2,Fak Fak,6.1483584616308855,WS OMBA
PULAU OGAR 3,Fak Fak,4.276297031375304,WS OMBA
PULAU OGAR 4,Fak Fak,2.315641892760515,WS OMBA
PULAU OGAR 5,Fak Fak,2.8552671990974337,WS OMBA
PULAU OGONO,Halmahera Utara,0.0013914715463989,WS HALMAHERA UTARA
PULAU OGOTION 1,Parigi Moutong,0.1156966926946999,WS LAMBUNU-BUOL
PULAU OGOTION 2,Parigi Moutong,0.0092348113262083,WS LAMBUNU-BUOL
PULAU OGU,Tojo Una Una,0.1403258358053727,WS BONGKA-MANTAWA
PULAU OHIMU,Gorontalo Utara,0.0148988370973196,WS LIMBOTO BOLANGO-BONE
PULAU OHOIMAS,Kota Tual,1.3414620089863185,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU OIRANG,Seram Bagian Timur,0.0034768724466567,WS AMBON-SERAM
