NAMA_DAS,WADMPR,luas_km2,nama_ws_induk
AKE BARU IBU,Maluku Utara,26.84231781749323,WS HALMAHERA UTARA
AKE BARU OBI,Maluku Utara,6.682493536804803,WS KEPULAUAN SULA-OBI
AKE BARUMAJIKO,Maluku Utara,0.9610201903499364,WS HALMAHERA SELATAN
AKE BASUN,Maluku Utara,6.5365254851708805,WS HALMAHERA SELATAN
AKE BATIM,Maluku Utara,0.3631732775063861,WS HALMAHERA SELATAN
AKE BATIM BESAR,Maluku Utara,0.5475320005999106,WS HALMAHERA SELATAN
AKE BATUDONAHA,Maluku Utara,2.482099827467145,WS HALMAHERA SELATAN
AKE BATULAK,Maluku Utara,0.6410325099255265,WS HALMAHERA SELATAN
AKE BATULUBANG,Maluku Utara,4.989498540687043,WS HALMAHERA SELATAN
AKE BATUTAGA,Maluku Utara,0.2427535856350985,WS HALMAHERA SELATAN
AKE BATUTAGA SELATAN,Maluku Utara,0.3610891540542242,WS HALMAHERA SELATAN
AKE BEB,Maluku Utara,2.9213251124763486,WS HALMAHERA SELATAN
AKE BEBELI,Maluku Utara,0.7073716608959542,WS HALMAHERA SELATAN
AKE BEBEM,Maluku Utara,11.58573832739031,WS HALMAHERA SELATAN
AKE BEBSELI,Maluku Utara,4.831638041923467,WS HALMAHERA SELATAN
AKE BEBSELI KECIL,Maluku Utara,2.014629891659132,WS HALMAHERA SELATAN
AKE BEKI,Maluku Utara,0.7020817424890934,WS HALMAHERA SELATAN
AKE BENDERA,Maluku Utara,2.0490555940496877,WS HALMAHERA SELATAN
AKE BERE-BERE KECIL,Maluku Utara,23.942379251487093,WS HALMAHERA UTARA
AKE BESA,Maluku Utara,34.958947378385126,WS HALMAHERA SELATAN
AKE BESA KECIL,Maluku Utara,9.94198965969494,WS HALMAHERA SELATAN
AKE BIABOKI,Maluku Utara,3.356296957998803,WS HALMAHERA SELATAN
AKE BIABOKI KECIL,Maluku Utara,0.8279656850213815,WS HALMAHERA SELATAN
AKE BIALCILI,Maluku Utara,36.293999525673314,WS HALMAHERA SELATAN
AKE BIAMAHI LAMO,Maluku Utara,7.761572763473835,WS HALMAHERA UTARA
AKE BIAMAHICI,Maluku Utara,5.689026746224164,WS HALMAHERA UTARA
AKE BIBI,Maluku Utara,21.1666215147686,WS HALMAHERA SELATAN
AKE BIBINOI,Maluku Utara,55.963380929034976,WS HALMAHERA SELATAN
AKE BIBINOI 1,Maluku Utara,0.7335050404705603,WS HALMAHERA SELATAN
AKE BIDO,Maluku Utara,4.46513539356947,WS HALMAHERA SELATAN
AKE BIDO,Maluku Utara,6.961886314254022,WS HALMAHERA UTARA
AKE BIDO KECIL,Maluku Utara,0.2025743358285179,WS HALMAHERA UTARA
AKE BIDO SELATAN,Maluku Utara,0.6525157358124207,WS HALMAHERA UTARA
AKE BIDOMALAKO,Maluku Utara,6.980820385263769,WS HALMAHERA SELATAN
AKE BIJI,Maluku Utara,1.413116546575934,WS HALMAHERA SELATAN
AKE BILIK,Maluku Utara,5.175592340519902,WS HALMAHERA SELATAN
AKE BILULU,Maluku Utara,0.6278918766161076,WS HALMAHERA SELATAN
AKE BIM,Maluku Utara,61.60842744174154,WS HALMAHERA SELATAN
AKE BIM KECIL,Maluku Utara,1.316315965396394,WS HALMAHERA SELATAN
AKE BINAHU,Maluku Utara,5.712069274123565,WS HALMAHERA SELATAN
AKE BINAHU ATAS,Maluku Utara,0.5569728995597819,WS HALMAHERA SELATAN
AKE BINAHU KECIL,Maluku Utara,0.3628416550269507,WS HALMAHERA SELATAN
AKE BINAHU TENGAH,Maluku Utara,0.7142602543194805,WS HALMAHERA SELATAN
AKE BIRU,Maluku Utara,2.587312141182669,WS HALMAHERA SELATAN
AKE BIRU BESAR,Maluku Utara,4.905331945896503,WS HALMAHERA SELATAN
AKE BISUI,Maluku Utara,84.75796911565745,WS HALMAHERA SELATAN
AKE BISUI TENGAH,Maluku Utara,0.4054042805923243,WS HALMAHERA SELATAN
AKE BISUI UTARA,Maluku Utara,0.6515786158094715,WS HALMAHERA SELATAN
AKE BITIE,Maluku Utara,8.495985717057309,WS HALMAHERA SELATAN
AKE BITISILI,Maluku Utara,1.252220090008778,WS HALMAHERA SELATAN
AKE BITOKA,Maluku Utara,0.8318406177069761,WS HALMAHERA UTARA
AKE BITSILI KECIL,Maluku Utara,1.1477962894403333,WS HALMAHERA SELATAN
AKE BOBANEHENA,Maluku Utara,3.8139487299199537,WS HALMAHERA SELATAN
AKE BOBANEIGO,Maluku Utara,1.8088718238427208,WS HALMAHERA UTARA
AKE BOBANEIGO KECIL,Maluku Utara,0.7479982011646386,WS HALMAHERA UTARA
AKE BOBIRI,Maluku Utara,11.184898569667604,WS HALMAHERA SELATAN
AKE BOBO,Maluku Utara,6.438390717573456,WS HALMAHERA SELATAN
AKE BOBO BESAR,Maluku Utara,1.2499981602646948,WS HALMAHERA SELATAN
AKE BOBO KASIRUTA,Maluku Utara,3.1567873478428874,WS HALMAHERA SELATAN
AKE BOBO KECIL,Maluku Utara,0.798038474438091,WS HALMAHERA SELATAN
AKE BOBO KECIL OBI,Maluku Utara,50.90410933405537,WS KEPULAUAN SULA-OBI
AKE BOBO KELURAHAN,Maluku Utara,2.656997772995238,WS HALMAHERA UTARA
AKE BOBO LATA LATA,Maluku Utara,6.928822800859542,WS HALMAHERA SELATAN
AKE BOBO MOMOKO,Maluku Utara,13.896181469981853,WS HALMAHERA UTARA
AKE BOBO MOROTAI,Maluku Utara,1.0669219857801555,WS HALMAHERA UTARA
AKE BOBO MOROTAI KECIL,Maluku Utara,0.3525012496718023,WS HALMAHERA UTARA
AKE BOBO MOROTAI TENGAH,Maluku Utara,0.6522132426800352,WS HALMAHERA UTARA
AKE BOBO OBI,Maluku Utara,17.736312630740773,WS KEPULAUAN SULA-OBI
AKE BOBO SIBU SIBU,Maluku Utara,0.5016631594372226,WS HALMAHERA SELATAN
AKE BOBO SIDOPO,Maluku Utara,6.803268287605284,WS HALMAHERA SELATAN
AKE BOBO TANJUNG LELEI,Maluku Utara,5.153564276794628,WS HALMAHERA SELATAN
AKE BOBO TILAY,Maluku Utara,15.562668844007538,WS HALMAHERA UTARA
AKE BOKIMIAKE,Maluku Utara,7.3305526914394035,WS HALMAHERA SELATAN
AKE BOKU,Maluku Utara,0.7526731618000694,WS HALMAHERA SELATAN
AKE BOKULICI,Maluku Utara,0.6214232197349543,WS HALMAHERA SELATAN
AKE BOLAOMAAKE,Maluku Utara,1.3558095809555897,WS HALMAHERA SELATAN
AKE BOLOKU BESAR,Maluku Utara,1.910775565870078,WS HALMAHERA SELATAN
AKE BOLOLO,Maluku Utara,11.697203038034807,WS HALMAHERA SELATAN
AKE BONAKUI,Maluku Utara,5.208771044921677,WS HALMAHERA UTARA
AKE BONE,Maluku Utara,14.965395280360744,WS HALMAHERA SELATAN
AKE BONYOS,Maluku Utara,0.3969622978626891,WS HALMAHERA SELATAN
AKE BOREO,Maluku Utara,5.039286336670011,WS HALMAHERA SELATAN
AKE BORI,Maluku Utara,24.31945135915696,WS HALMAHERA SELATAN
AKE BORI KECIL,Maluku Utara,1.963478828939848,WS HALMAHERA SELATAN
AKE BOROTOKO,Maluku Utara,45.00261695902547,WS HALMAHERA SELATAN
AKE BOSSO,Maluku Utara,9.311123757779251,WS HALMAHERA SELATAN
AKE BOTAN,Maluku Utara,5.00562870407844,WS HALMAHERA SELATAN
AKE BOTAN KECIL,Maluku Utara,1.9261433544101167,WS HALMAHERA SELATAN
AKE BOTLOL,Maluku Utara,2.263314269059565,WS HALMAHERA SELATAN
AKE BUAYA,Maluku Utara,2.542370760154434,WS HALMAHERA SELATAN
AKE BUHO BUHO BESAR,Maluku Utara,1.4388133975433706,WS HALMAHERA UTARA
AKE BUHO BUHO TENGAH,Maluku Utara,0.4282593884621467,WS HALMAHERA UTARA
AKE BULI,Maluku Utara,69.56586338545262,WS HALMAHERA SELATAN
AKE BULI 1,Maluku Utara,0.0014839941783786,WS HALMAHERA SELATAN
AKE BULI KECIL,Maluku Utara,0.7250531445274301,WS HALMAHERA SELATAN
AKE BULU,Maluku Utara,7.042246848079929,WS HALMAHERA SELATAN
AKE BULU KECIL 2,Maluku Utara,0.0013669921609352,WS HALMAHERA SELATAN
AKE BULU KECIL 4,Maluku Utara,0.0002682792133918,WS HALMAHERA SELATAN
AKE BULU KECIL 6,Maluku Utara,0.0001467439981116,WS HALMAHERA SELATAN
AKE BULU KECIL 7,Maluku Utara,0.0001187730158161,WS HALMAHERA SELATAN
AKE BUMIRESTU,Maluku Utara,15.575874434915926,WS HALMAHERA SELATAN
AKE BUTON,Maluku Utara,60.20647272776919,WS KEPULAUAN SULA-OBI
AKE BUTU,Maluku Utara,9.306216524419362,WS HALMAHERA UTARA
AKE BUTU PEOT,Maluku Utara,13.32711145327856,WS HALMAHERA UTARA
AKE CABAYU,Maluku Utara,2.255640009192685,WS HALMAHERA SELATAN
AKE CABAYU KECIL,Maluku Utara,0.975586765922917,WS HALMAHERA SELATAN
AKE CABAYU TENGAH,Maluku Utara,0.3723360769507371,WS HALMAHERA SELATAN
AKE CAGA,Maluku Utara,7.514481615401414,WS HALMAHERA SELATAN
AKE CANGO,Maluku Utara,2.0880747963954174,WS HALMAHERA SELATAN
AKE CANGO KECIL,Maluku Utara,1.2343549975176955,WS HALMAHERA SELATAN
AKE CANGO TENGAH,Maluku Utara,0.7391122422722612,WS HALMAHERA SELATAN
AKE CAO,Maluku Utara,79.71561288405329,WS HALMAHERA UTARA
AKE CAP,Maluku Utara,1.158624632039478,WS KEPULAUAN SULA-OBI
AKE CAP 1,Maluku Utara,1.647570980660383,WS KEPULAUAN SULA-OBI
AKE CAP 2,Maluku Utara,4.671128404579203,WS KEPULAUAN SULA-OBI
AKE CECU,Maluku Utara,1.665934604054808,WS HALMAHERA SELATAN
AKE CECU KECIL,Maluku Utara,0.6355780216721071,WS HALMAHERA SELATAN
AKE CEFANG,Maluku Utara,3.6883228579688745,WS HALMAHERA SELATAN
AKE CEFANG BARAT,Maluku Utara,1.7390783073784517,WS HALMAHERA SELATAN
AKE CEFANG TIMUR,Maluku Utara,3.517722432639631,WS HALMAHERA SELATAN
AKE CEMPAKA KECIL TENGAH,Maluku Utara,0.1971724891833266,WS HALMAHERA UTARA
AKE CEMPAKA KECIL TIMUR,Maluku Utara,0.2157743596231393,WS HALMAHERA UTARA
AKE CERA,Maluku Utara,0.017259549823256,WS HALMAHERA UTARA
AKE CERAH,Maluku Utara,1.384176105600501,WS HALMAHERA UTARA
AKE CERAH BESAR,Maluku Utara,7.693004788093767,WS HALMAHERA UTARA
AKE CIBOK,Maluku Utara,33.43203524065754,WS HALMAHERA UTARA
AKE CIKOLAMO,Maluku Utara,2.227471987067263,WS HALMAHERA SELATAN
AKE CIO KECIL,Maluku Utara,50.73515127510608,WS HALMAHERA UTARA
AKE CIOBESAR,Maluku Utara,311.1871013932289,WS HALMAHERA UTARA
AKE COBADOE,Maluku Utara,5.444326810920553,WS HALMAHERA UTARA
AKE CORO,Maluku Utara,8.99746961810244,WS HALMAHERA SELATAN
AKE CUBUBU TIMUR,Maluku Utara,1.0303309843275452,WS HALMAHERA UTARA
AKE CUCUMARE,Maluku Utara,1.8889116868397733,WS HALMAHERA UTARA
AKE CUCUMARE KECIL,Maluku Utara,0.6427470927000413,WS HALMAHERA UTARA
AKE DABO,Maluku Utara,1.6336306182979667,WS HALMAHERA SELATAN
AKE DABO 1,Maluku Utara,0.3942819878711615,WS HALMAHERA SELATAN
AKE DABO 2,Maluku Utara,0.7077521488679936,WS HALMAHERA SELATAN
AKE DABO 3,Maluku Utara,0.9736032240368656,WS HALMAHERA SELATAN
AKE DAEO,Maluku Utara,36.723457709704014,WS HALMAHERA UTARA
AKE DAEO BARAT,Maluku Utara,4.362604906245528,WS HALMAHERA UTARA
AKE DAEO KECIL,Maluku Utara,2.5783531080622937,WS HALMAHERA UTARA
AKE DAEO TIMUR,Maluku Utara,2.0561474203595247,WS HALMAHERA UTARA
AKE DAHAKE,Maluku Utara,1.5346056849342635,WS HALMAHERA SELATAN
AKE DAHE ALI,Maluku Utara,0.2511159266414826,WS HALMAHERA SELATAN
AKE DAINA,Maluku Utara,4.132023603266024,WS HALMAHERA SELATAN
AKE DAINA KECIL,Maluku Utara,0.8154421023413719,WS HALMAHERA SELATAN
AKE DAINA TENGAH,Maluku Utara,0.3262149550400866,WS HALMAHERA SELATAN
AKE DARU,Maluku Utara,118.58102787084152,WS HALMAHERA UTARA
AKE DASANO,Maluku Utara,1.6781792975011207,WS HALMAHERA SELATAN
AKE DEDENGOR,Maluku Utara,0.7598687034432235,WS HALMAHERA SELATAN
AKE DEHEPODO,Maluku Utara,27.838301816654045,WS HALMAHERA SELATAN
AKE DERMAGA,Maluku Utara,4.6684908321590655,WS HALMAHERA SELATAN
AKE DERMAGA KECIL,Maluku Utara,3.4883918124181115,WS HALMAHERA SELATAN
AKE DIHURU,Maluku Utara,16.49670786933178,WS HALMAHERA SELATAN
AKE DIHURU KECIL,Maluku Utara,12.510433857676926,WS HALMAHERA SELATAN
AKE DIMORONG,Maluku Utara,3.301104184434887,WS HALMAHERA SELATAN
AKE DINGALOAL BESAR,Maluku Utara,19.4626423521794,WS HALMAHERA SELATAN
AKE DINGALOAL KECIL,Maluku Utara,0.7663151979097595,WS HALMAHERA SELATAN
AKE DIWOI,Maluku Utara,6.257447585033454,WS HALMAHERA SELATAN
AKE DOBASANGAJI,Maluku Utara,4.416230748670986,WS HALMAHERA SELATAN
AKE DODAGA,Maluku Utara,210.4169735919742,WS HALMAHERA SELATAN
AKE DODAGA KECIL,Maluku Utara,5.921175436478179,WS HALMAHERA SELATAN
AKE DODOKUWEDA,Maluku Utara,3.002136884062428,WS HALMAHERA UTARA
AKE DODOLAK,Maluku Utara,0.5420557277994733,WS HALMAHERA SELATAN
AKE DOITIA,Maluku Utara,9.105011185787932,WS HALMAHERA UTARA
AKE DOKIRI,Maluku Utara,5.173575823060503,WS HALMAHERA UTARA
AKE DOKO,Maluku Utara,3.068935275597787,WS HALMAHERA SELATAN
AKE DOKU,Maluku Utara,1.6310156888462093,WS HALMAHERA UTARA
AKE DOKU KECIL,Maluku Utara,1.0780986211815449,WS HALMAHERA UTARA
AKE DOKUN,Maluku Utara,10.487287128520878,WS HALMAHERA UTARA
AKE DOMEN,Maluku Utara,21.395412343175817,WS HALMAHERA UTARA
AKE DOMERA,Maluku Utara,9.715987617121328,WS HALMAHERA UTARA
AKE DORANGDODORO SELATAN,Maluku Utara,1.3716494328971691,WS HALMAHERA UTARA
AKE DORANGDODORO UTARA,Maluku Utara,0.5560978808963428,WS HALMAHERA UTARA
AKE DOROLEMO,Maluku Utara,2.023456710329564,WS HALMAHERA SELATAN
AKE DORPEDU,Maluku Utara,2.727320118331916,WS HALMAHERA UTARA
AKE DOTE,Maluku Utara,198.235836000226,WS HALMAHERA SELATAN
AKE DOTILAU,Maluku Utara,3.922669525231557,WS HALMAHERA SELATAN
AKE DOWANGO,Maluku Utara,18.650367056968907,WS HALMAHERA SELATAN
AKE DOWARA,Maluku Utara,0.1710312433969963,WS HALMAHERA SELATAN
AKE DOWONGIKOKUTU,Maluku Utara,4.07245094693647,WS HALMAHERA UTARA
AKE DOWONGKAKUTU,Maluku Utara,8.309222456088145,WS HALMAHERA SELATAN
AKE DOWONGKAKUTU KECIL,Maluku Utara,0.717125408134327,WS HALMAHERA SELATAN
AKE DOYANG,Maluku Utara,3.0307855642666657,WS HALMAHERA SELATAN
AKE DUARI,Maluku Utara,19.54984833847297,WS HALMAHERA UTARA
AKE DUHURU,Maluku Utara,0.5291146428159207,WS HALMAHERA SELATAN
AKE DUHURU KECIL,Maluku Utara,0.6260469676710091,WS HALMAHERA SELATAN
AKE DUKOLO,Maluku Utara,9.73240954317692,WS HALMAHERA SELATAN
AKE DUKOLO KECIL,Maluku Utara,0.7299967995811845,WS HALMAHERA SELATAN
AKE DUKOLO TENGAH,Maluku Utara,0.2168354669310444,WS HALMAHERA SELATAN
AKE DUM-DUM,Maluku Utara,24.222504631586222,WS HALMAHERA UTARA
AKE DUNGI,Maluku Utara,10.026582941462047,WS HALMAHERA SELATAN
AKE FABUKALO,Maluku Utara,2.271162491375396,WS HALMAHERA SELATAN
AKE FAI,Maluku Utara,4.408587025484323,WS HALMAHERA SELATAN
AKE FALAMAJONGIHI,Maluku Utara,2.7637466470784524,WS HALMAHERA SELATAN
AKE FANAHA,Maluku Utara,0.1181825290285335,WS HALMAHERA SELATAN
AKE FATI,Maluku Utara,166.63549739981303,WS KEPULAUAN SULA-OBI
AKE FATI 1,Maluku Utara,0.7905652113694153,WS KEPULAUAN SULA-OBI
AKE FATI 2,Maluku Utara,0.3978631885472827,WS KEPULAUAN SULA-OBI
AKE FATI 3,Maluku Utara,1.2770950662211664,WS KEPULAUAN SULA-OBI
AKE FAYAUL,Maluku Utara,6.710095890252984,WS HALMAHERA SELATAN
AKE FESAILI,Maluku Utara,1.2168481594060956,WS HALMAHERA SELATAN
AKE FIDI,Maluku Utara,172.40755923319068,WS HALMAHERA SELATAN
AKE FIDI KECIL,Maluku Utara,0.7511699619236651,WS HALMAHERA SELATAN
AKE FIGUR,Maluku Utara,2.4893952091190736,WS HALMAHERA SELATAN
AKE FILEO,Maluku Utara,2.779390949396497,WS HALMAHERA SELATAN
AKE FLUK,Maluku Utara,95.8131624479556,WS KEPULAUAN SULA-OBI
AKE FLUKKECIL,Maluku Utara,41.31747133876701,WS KEPULAUAN SULA-OBI
AKE FOLI,Maluku Utara,7.120675834858892,WS HALMAHERA SELATAN
AKE FRITU,Maluku Utara,0.4406893902310844,WS HALMAHERA SELATAN
AKE FRITU KECIL,Maluku Utara,0.3394878544173619,WS HALMAHERA SELATAN
AKE FUINAI,Maluku Utara,1.3019409527544217,WS HALMAHERA UTARA
AKE GAEFOLI,Maluku Utara,24.97142895765592,WS HALMAHERA SELATAN
AKE GAGA,Maluku Utara,2.115684770099389,WS HALMAHERA SELATAN
AKE GAGAELI,Maluku Utara,189.17818171315437,WS HALMAHERA SELATAN
AKE GAGAELI KECIL,Maluku Utara,2.292031613716851,WS HALMAHERA SELATAN
AKE GAGAELI TENGAH,Maluku Utara,1.1933160516521586,WS HALMAHERA SELATAN
AKE GAIMU,Maluku Utara,3.4198256544119765,WS HALMAHERA SELATAN
AKE GAINANU,Maluku Utara,5.73131761997572,WS HALMAHERA SELATAN
AKE GALALA,Maluku Utara,7.773488981249144,WS KEPULAUAN SULA-OBI
AKE GALALA MANDIOLI BESAR,Maluku Utara,1.7685964033095816,WS HALMAHERA SELATAN
AKE GALALA MANDIOLI KECIL,Maluku Utara,0.6727240523568031,WS HALMAHERA SELATAN
AKE GAMBARU,Maluku Utara,54.23937847221944,WS KEPULAUAN SULA-OBI
AKE GAMEMU,Maluku Utara,36.32204325423604,WS HALMAHERA SELATAN
AKE GAMESAN,Maluku Utara,37.66560339784698,WS HALMAHERA SELATAN
AKE GAMKONORA,Maluku Utara,16.04867525983596,WS HALMAHERA UTARA
AKE GAMLAHA,Maluku Utara,1.205801921484832,WS HALMAHERA UTARA
AKE GAMLAHA KECIL,Maluku Utara,1.0871515947789363,WS HALMAHERA UTARA
AKE GAMLAHA TENGAH,Maluku Utara,1.9707315350239607,WS HALMAHERA UTARA
AKE GAMSUNG,Maluku Utara,2.671474476857433,WS HALMAHERA SELATAN
AKE GANE,Maluku Utara,4.137953447842056,WS HALMAHERA SELATAN
AKE GANE KECIL,Maluku Utara,0.4688639705921698,WS HALMAHERA SELATAN
AKE GANE LUAR KECIL,Maluku Utara,0.4097168624170909,WS HALMAHERA SELATAN
AKE GARUNGGARUNG,Maluku Utara,2.4319468721143083,WS HALMAHERA SELATAN
AKE GAU,Maluku Utara,74.21542394900126,WS HALMAHERA SELATAN
AKE GELO,Maluku Utara,0.7757132264200333,WS HALMAHERA SELATAN
AKE GEMAF,Maluku Utara,29.972588299196552,WS HALMAHERA SELATAN
AKE GEMAF KECIL,Maluku Utara,0.2974018609630827,WS HALMAHERA SELATAN
AKE GEMAF TENGAH,Maluku Utara,0.7495500463855077,WS HALMAHERA SELATAN
AKE GETI,Maluku Utara,33.13811081296699,WS HALMAHERA SELATAN
AKE GETI BARU 1,Maluku Utara,3.028199639878652,WS HALMAHERA SELATAN
AKE GETI BARU 2,Maluku Utara,0.9888046533928464,WS HALMAHERA SELATAN
AKE GETI KECIL,Maluku Utara,12.937473171161525,WS HALMAHERA SELATAN
AKE GETIF,Maluku Utara,1.192007057501924,WS HALMAHERA SELATAN
AKE GIARE,Maluku Utara,66.61433876971378,WS HALMAHERA UTARA
AKE GIGIHORO,Maluku Utara,1.193215711152616,WS HALMAHERA SELATAN
AKE GILALANG,Maluku Utara,8.22220386440603,WS HALMAHERA SELATAN
AKE GILALANG BARU,Maluku Utara,5.67210924933337,WS HALMAHERA SELATAN
AKE GILALANG KECIL,Maluku Utara,0.8035321502929093,WS HALMAHERA SELATAN
AKE GILAT,Maluku Utara,9.386246766102609,WS HALMAHERA SELATAN
AKE GISI,Maluku Utara,15.001311266861954,WS HALMAHERA UTARA
AKE GISI KECIL,Maluku Utara,1.867732609396687,WS HALMAHERA UTARA
AKE GITANG,Maluku Utara,1.6085478031884846,WS HALMAHERA SELATAN
AKE GOAUKU,Maluku Utara,0.7969156597578617,WS HALMAHERA UTARA
AKE GODOM,Maluku Utara,105.1187779054438,WS HALMAHERA SELATAN
AKE GODOM TIMUR,Maluku Utara,3.1008953256180023,WS HALMAHERA SELATAN
AKE GOENG,Maluku Utara,0.9246058914130236,WS HALMAHERA SELATAN
AKE GOHA,Maluku Utara,0.819868675137146,WS HALMAHERA SELATAN
AKE GOHA KECIL,Maluku Utara,1.102612177021647,WS HALMAHERA SELATAN
AKE GOJI,Maluku Utara,0.6266932775303247,WS HALMAHERA SELATAN
AKE GOJI,Maluku Utara,0.4562900285694218,WS HALMAHERA UTARA
AKE GOJI SALEMADOTO,Maluku Utara,1.0923961424136173,WS HALMAHERA UTARA
AKE GOJI SANGOWO,Maluku Utara,4.721563729246466,WS HALMAHERA UTARA
AKE GOLA,Maluku Utara,66.13057177702245,WS HALMAHERA SELATAN
AKE GOLA KECIL,Maluku Utara,3.7399090635712784,WS HALMAHERA SELATAN
AKE GOLE,Maluku Utara,2.449621053213764,WS HALMAHERA UTARA
AKE GOLI LAPU,Maluku Utara,1.6646023775752277,WS HALMAHERA UTARA
AKE GOLUK,Maluku Utara,5.033115931810499,WS HALMAHERA UTARA
AKE GOMANG,Maluku Utara,2.8466536219464693,WS HALMAHERA SELATAN
AKE GONGA,Maluku Utara,8.96769055842646,WS HALMAHERA UTARA
AKE GONGA KECIL,Maluku Utara,5.826781559757158,WS HALMAHERA UTARA
AKE GORANGO,Maluku Utara,4.5139090734823055,WS HALMAHERA UTARA
AKE GORANGO BOLOLO,Maluku Utara,3.149676509857865,WS HALMAHERA SELATAN
AKE GORANGODODORO,Maluku Utara,3.783392885430713,WS HALMAHERA UTARA
AKE GORANGODODORO KECIL,Maluku Utara,1.7322044508085757,WS HALMAHERA UTARA
AKE GORIADA,Maluku Utara,0.9252368439779902,WS HALMAHERA UTARA
AKE GORUA,Maluku Utara,10.391417625715206,WS HALMAHERA UTARA
AKE GORUA ARU,Maluku Utara,0.4903691671763735,WS HALMAHERA UTARA
AKE GORUA TOBELO,Maluku Utara,15.894670054692687,WS HALMAHERA UTARA
AKE GOSOMAMALUKU,Maluku Utara,5.819898716319712,WS HALMAHERA UTARA
AKE GOSOMAMALUKU 1,Maluku Utara,0.6699391108704292,WS HALMAHERA UTARA
AKE GOSONG MAMALUKU,Maluku Utara,34.2947745152971,WS HALMAHERA UTARA
AKE GOSORA,Maluku Utara,1.2699834142540645,WS HALMAHERA SELATAN
AKE GOTO,Maluku Utara,6.938629549441274,WS HALMAHERA UTARA
AKE GUFUTO,Maluku Utara,12.650593954069674,WS HALMAHERA SELATAN
AKE GUFUTO 1,Maluku Utara,0.3179516964801681,WS HALMAHERA SELATAN
AKE GULA,Maluku Utara,4.242125573647851,WS HALMAHERA SELATAN
AKE GUMI,Maluku Utara,0.9740347923900288,WS HALMAHERA SELATAN
AKE GUNDASULI,Maluku Utara,10.006122647259003,WS HALMAHERA SELATAN
AKE GUNUWOE,Maluku Utara,1.7719498606017112,WS HALMAHERA SELATAN
AKE GURABATI,Maluku Utara,3.955218618538466,WS HALMAHERA UTARA
AKE GURUO,Maluku Utara,5.2172666103452485,WS HALMAHERA SELATAN
AKE HAFO,Maluku Utara,0.5728605406893683,WS HALMAHERA SELATAN
AKE HAFO BESAR,Maluku Utara,1.0070287908520283,WS HALMAHERA SELATAN
AKE HAFO HALBAR,Maluku Utara,6.271231390132985,WS HALMAHERA UTARA
AKE HAFO KECIL,Maluku Utara,0.5760416231788804,WS HALMAHERA SELATAN
AKE HAFO WALEMAAKE,Maluku Utara,4.152262168722333,WS HALMAHERA SELATAN
AKE HAGOGAN,Maluku Utara,3.308392707680088,WS HALMAHERA SELATAN
AKE HAPO,Maluku Utara,1.0244157714287712,WS HALMAHERA UTARA
AKE HAPU HAPA,Maluku Utara,6.531503748720899,WS HALMAHERA SELATAN
AKE HAPU HAPA KECIL,Maluku Utara,2.489405912996877,WS HALMAHERA SELATAN
AKE HAREAKE,Maluku Utara,4.298675286158536,WS HALMAHERA UTARA
AKE HEJA,Maluku Utara,3.115977609040858,WS HALMAHERA SELATAN
AKE HENABOBANE,Maluku Utara,1.762486156999018,WS HALMAHERA SELATAN
AKE HOPO PANGAO,Maluku Utara,21.584481727740982,WS HALMAHERA UTARA
AKE HURU,Maluku Utara,10.713666488881149,WS KEPULAUAN SULA-OBI
AKE HURU 1,Maluku Utara,3.3554714202311366,WS KEPULAUAN SULA-OBI
AKE HURU 2,Maluku Utara,6.173189426518572,WS KEPULAUAN SULA-OBI
AKE IBU,Maluku Utara,146.51627330216473,WS HALMAHERA UTARA
AKE IDIMAFALA,Maluku Utara,1.408450219125141,WS HALMAHERA SELATAN
AKE IFIS,Maluku Utara,95.1530765584335,WS HALMAHERA SELATAN
AKE IFIS ATAS,Maluku Utara,0.9823407036560936,WS HALMAHERA SELATAN
AKE IFIS KECIL,Maluku Utara,1.812232801769108,WS HALMAHERA SELATAN
AKE IFIS TENGAH,Maluku Utara,1.2975904782339809,WS HALMAHERA SELATAN
AKE IGA,Maluku Utara,43.97191138333817,WS HALMAHERA SELATAN
AKE IGA BARAT,Maluku Utara,2.3705384359610338,WS HALMAHERA SELATAN
AKE IGA KECIL,Maluku Utara,0.8021120442300216,WS HALMAHERA SELATAN
AKE IGA TENGAH,Maluku Utara,0.578700262253136,WS HALMAHERA SELATAN
AKE IGO IGO,Maluku Utara,2.07095113902684,WS HALMAHERA UTARA
AKE ILALAMOKO,Maluku Utara,28.423206327918034,WS HALMAHERA UTARA
AKE IMBUIMBU,Maluku Utara,8.487245053140242,WS HALMAHERA SELATAN
AKE INDOMUT,Maluku Utara,20.320191667623515,WS HALMAHERA SELATAN
AKE INDOMUT KECIL,Maluku Utara,0.8312344496953328,WS HALMAHERA SELATAN
AKE INDONG,Maluku Utara,2.0913082202479805,WS HALMAHERA SELATAN
AKE JABUBU,Maluku Utara,4.691451704531826,WS HALMAHERA SELATAN
AKE JABUBU,Maluku Utara,0.8003410484531295,WS HALMAHERA SELATAN
AKE JABULU,Maluku Utara,16.39043020727693,WS HALMAHERA SELATAN
AKE JAGA,Maluku Utara,2.9255820260258454,WS HALMAHERA SELATAN
AKE JAILOLO,Maluku Utara,2.7219610974838124,WS HALMAHERA SELATAN
AKE JAISE,Maluku Utara,2.451086002563284,WS HALMAHERA SELATAN
AKE JAISE 1,Maluku Utara,0.9738789031269312,WS HALMAHERA SELATAN
